Date,FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
2025-09-18,9/18/20259/18/20259/18/20259/18/20259/18/20259/18/20259/18/20259/18/2025,DIS_PZ496DIS_MU573DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_BM9824ZONA_YK9292ZONA_NG7006ZONA_IN2443ZONA_LN6751ZONA_IJ8958ZONA_SV9760ZONA_NY8642,40.5,DIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.6,64337.8683,3733.956,18765.0,4788.4257,10.575,9.48,85.67999999999999,205.20000000000002,0.0,180.0
2025-09-19,9/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/20259/19/2025,DIS_PZ496DIS_MU573DIS_MU573DIS_PZ496DIS_PZ496DIS_MU573DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_SL0391ZONA_YK9292ZONA_YK9292ZONA_SL0391ZONA_IN2443ZONA_YK9292ZONA_NG7006ZONA_LN6751ZONA_IJ8958ZONA_NY8642ZONA_MA1564ZONA_BM9824ZONA_CV6479ZONA_BU6653,63.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,1.095,97752.2034,10017.636,28170.0,6861.6606,25.92,25.92,120.53999999999999,284.1,0.0,240.0
2025-09-20,9/20/20259/20/20259/20/20259/20/20259/20/20259/20/20259/20/20259/20/20259/20/20259/20/2025,DIS_JN153DIS_PZ496DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_TT0662ZONA_LQ3382ZONA_TT0662ZONA_LQ3382ZONA_DX6932ZONA_BM9824ZONA_IJ8958ZONA_PP8279ZONA_LN6751ZONA_BU6653,47.0,DIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.8150000000000001,75266.742,4128.7,21840.0,5101.058,12.51,10.32,99.96,239.40000000000003,0.0,210.0
2025-09-21,9/21/20259/21/20259/21/20259/21/20259/21/20259/21/20259/21/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_IJ8958ZONA_NS5367ZONA_BM9824ZONA_NW2851ZONA_RS8708ZONA_IJ8958ZONA_BU6653,32.0,DIADIADIANOCHENOCHENOCHENOCHE,0.515,51694.412800000006,1669.606,14970.0,3887.9812,4.32,4.32,71.39999999999999,171.0,0.0,150.0
2025-09-22,9/22/20259/22/20259/22/20259/22/20259/22/20259/22/20259/22/20259/22/20259/22/2025,DIS_MU573DIS_PZ496DIS_MU573DIS_NK806DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_YK9292ZONA_AF6855ZONA_PB6080ZONA_YK9292ZONA_YK9292ZONA_WE6392ZONA_WE6392ZONA_WA6017ZONA_BU6653,42.0,DIADIADIADIADIADIADIANOCHENOCHE,0.695,67173.10220000001,5008.818,17760.0,4564.0798,12.96,12.96,82.32,178.8,0.0,120.0
2025-09-23,9/23/20259/23/20259/23/20259/23/20259/23/20259/23/20259/23/20259/23/20259/23/20259/23/2025,DIS_MU573DIS_PZ496DIS_NK806DIS_MU573DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_YK9292ZONA_IN2443ZONA_YK9292ZONA_YK9292ZONA_NG7006ZONA_PX1744ZONA_MA1564ZONA_IJ8958ZONA_IN2443ZONA_BU6653,45.0,DIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.8250000000000001,68058.5423,10017.636,19620.0,4587.3217,25.92,25.92,77.7,181.5,0.0,150.0
2025-09-24,9/24/20259/24/20259/24/20259/24/20259/24/20259/24/20259/24/20259/24/20259/24/20259/24/2025,DIS_JN153DIS_PZ496DIS_MU573DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573,ZONA_TT0662ZONA_IN2443ZONA_YK9292ZONA_IN2443ZONA_YK9292ZONA_IN2443ZONA_QV2443ZONA_LQ3382ZONA_LQ3382ZONA_BU6653,43.5,DIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.765,66412.2374,7907.9710000000005,19615.0,4918.0416,21.375,20.28,80.92,193.8,0.0,170.0
2025-09-25,9/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/20259/25/2025,DIS_PZ496DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_PZ496DIS_MU573DIS_MU573DIS_PZ496DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496DIS_BI322,ZONA_LQ3382ZONA_CR7598ZONA_CR7598ZONA_YK9292ZONA_CR7598ZONA_CR7598ZONA_IN2443ZONA_CR7598ZONA_OT4706ZONA_BB6461ZONA_YK9292ZONA_IJ8958ZONA_IN2443ZONA_WE6392ZONA_BU6653,76.0,DIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHE,1.3,107341.2288,28383.302,31440.0,6838.4692000000005,73.44,73.44,98.28,226.20000000000002,0.0,180.0
2025-09-26,9/26/20259/26/20259/26/20259/26/20259/26/20259/26/20259/26/2025,DIS_PZ496DIS_PZ496DIS_BI322DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_BM9824ZONA_FG8980ZONA_YK9292ZONA_YK9292ZONA_DL9668ZONA_VF1404ZONA_IJ8958,32.0,DIADIADIADIADIANOCHENOCHE,0.551,51311.686,2504.4089999999997,14855.0,3645.9049999999997,6.48,6.48,69.02,165.3,0.0,145.0
2025-09-27,9/27/20259/27/20259/27/20259/27/20259/27/20259/27/20259/27/2025,DIS_PZ496DIS_BI322DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_BB6461ZONA_YK9292ZONA_FG8980ZONA_IN2443ZONA_TN4865ZONA_IJ8958ZONA_AG2397,37.5,DIADIADIADIANOCHENOCHENOCHE,0.47000000000000003,60705.818549999996,1252.2045,17640.0,4956.97695,3.24,3.24,85.67999999999999,205.20000000000002,0.0,180.0
2025-09-28,9/28/20259/28/20259/28/20259/28/20259/28/20259/28/20259/28/20259/28/2025,DIS_PZ496DIS_PZ496DIS_NK806DIS_PZ496DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_EK6063ZONA_AG2397ZONA_YK9292ZONA_IN2443ZONA_YK9292ZONA_IN2443ZONA_YH5026ZONA_DL9668,40.0,DIADIADIADIANOCHENOCHENOCHENOCHE,0.56,66830.86600000001,0.0,17750.0,4954.134,0.0,0.0,92.39999999999999,206.0,0.0,150.0
2025-09-29,9/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/20259/29/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_NK806DIS_BI322DIS_BI322DIS_MU573DIS_PZ496DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_WE6392ZONA_PB6080ZONA_WE6392ZONA_HP8181ZONA_YK9292ZONA_BU6653ZONA_YK9292ZONA_IN2443ZONA_TT0662ZONA_VF1404ZONA_VF1404ZONA_VF1404ZONA_NP5919,58.0,DIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,1.07,86734.3897,13728.9345,25555.0,6095.9258,37.35,35.160000000000004,98.35,233.25,0.0,200.0
2025-09-30,9/30/20259/30/20259/30/20259/30/20259/30/20259/30/20259/30/20259/30/20259/30/2025,DIS_PZ496DIS_BI322DIS_BI322DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_IN2443ZONA_YK9292ZONA_YK9292ZONA_WE6392ZONA_WE6392ZONA_SX1092ZONA_AE3646ZONA_LN6751ZONA_LQ3382,48.0,DIADIADIADIADIADIADIANOCHENOCHE,0.685,72371.283,10017.636,21420.0,5379.081,25.92,25.92,85.67999999999999,205.20000000000002,0.0,180.0
2025-10-01,10/1/202510/1/202510/1/202510/1/202510/1/202510/1/202510/1/202510/1/202510/1/202510/1/2025,DIS_PZ496DIS_BI322DIS_PZ496DIS_NK806DIS_NK806DIS_BI322DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_ZD9108ZONA_YK9292ZONA_ZD9108ZONA_YK9292ZONA_YK9292ZONA_HD2945ZONA_GM7201ZONA_ZD9108ZONA_IN2443ZONA_LJ3892,49.5,DIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.7000000000000001,79003.29015,4591.4165,21880.0,6068.29335,11.88,11.88,102.47999999999999,233.20000000000002,0.0,180.0
2025-10-02,10/2/202510/2/202510/2/202510/2/202510/2/202510/2/202510/2/202510/2/202510/2/202510/2/202510/2/2025,DIS_PZ496DIS_JN153DIS_BI322DIS_YV593DIS_PZ496DIS_BI322DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_BI322,ZONA_AE3646ZONA_TT0662ZONA_IK1715ZONA_YK9292ZONA_VF1404ZONA_IK1715ZONA_NP5919ZONA_LQ3382ZONA_LQ3382ZONA_AG2397ZONA_IK1715,60.5,DIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHENOCHE,0.885,85543.9712,21123.839,25680.0,6378.9398,55.305,53.480000000000004,83.3,199.5,0.0,175.0
2025-10-03,10/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/202510/3/2025,DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_YV593DIS_PZ496DIS_BI322DIS_PZ496DIS_BI322DIS_PZ496DIS_BI322DIS_PZ496,ZONA_YH5026ZONA_LQ3382ZONA_YK9292ZONA_LJ3892ZONA_IL3963ZONA_WE6392ZONA_IK1715ZONA_PH2312ZONA_IK1715ZONA_YQ9304ZONA_SW1866ZONA_LN6751,64.5,DIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,1.025,89290.90925,26120.0695,26735.0,6127.02125,66.36,66.36,78.53999999999999,188.10000000000002,0.0,165.0
2025-10-04,10/4/202510/4/202510/4/202510/4/202510/4/202510/4/202510/4/202510/4/202510/4/202510/4/202510/4/2025,DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_BI322,ZONA_UD1216ZONA_UZ8618ZONA_YK9292ZONA_NA0043ZONA_BS9840ZONA_RS6789ZONA_YK9292ZONA_YH5026ZONA_LQ3382ZONA_BS9840ZONA_WP6729,54.0,DIADIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.935,83058.9442,10017.636,24270.0,5347.4198,25.92,25.92,99.96,239.4,0.0,210.0
2025-10-05,10/5/202510/5/202510/5/2025,DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_AA1813ZONA_LJ3892ZONA_WM2734,18.0,NOCHENOCHENOCHE,0.195,29513.7486,0.0,8550.0,2454.2514,0.0,0.0,42.839999999999996,102.60000000000001,0.0,90.0
2025-10-06,10/6/202510/6/202510/6/202510/6/202510/6/202510/6/202510/6/202510/6/202510/6/202510/6/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_JN153DIS_PZ496DIS_PZ496DIS_BI322DIS_PZ496DIS_PZ496DIS_BI322,ZONA_BS9840ZONA_UD1216ZONA_RS6789ZONA_TT0662ZONA_YJ2155ZONA_YH5026ZONA_JP5619ZONA_BM9824ZONA_WM2734ZONA_IL0541,42.0,DIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.725,62212.3612,9987.426,18630.0,4895.2128,27.060000000000002,25.6,71.39999999999999,171.0,0.0,150.0
2025-10-07,10/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/202510/7/2025,DIS_PZ496DIS_PZ496DIS_OF495DIS_MU573DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_BI322,ZONA_LJ3892ZONA_TM0621ZONA_YK9292ZONA_YK9292ZONA_YK9292ZONA_XP8335ZONA_WM2734ZONA_WM2734ZONA_WM2734ZONA_RS6789ZONA_UR6659ZONA_QZ3298,71.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.8600000000000001,103986.6078,19140.049,30755.0,8303.3432,48.13,47.63,114.24,273.6,0.0,240.0
2025-10-08,10/8/202510/8/202510/8/202510/8/202510/8/202510/8/202510/8/202510/8/202510/8/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_EW2602ZONA_EW2602ZONA_EW2602ZONA_LQ3382ZONA_YK9292ZONA_RS6789ZONA_IN2443ZONA_EW2602ZONA_BS9840,54.0,DIADIADIADIADIADIANOCHENOCHENOCHE,0.73,86325.375,5008.818,24960.0,5829.807,12.96,12.96,114.24,273.6,0.0,240.0
2025-10-09,10/9/202510/9/202510/9/202510/9/202510/9/202510/9/202510/9/202510/9/2025,DIS_PZ496DIS_OF495DIS_MU573DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_DG5092ZONA_YK9292ZONA_YK9292ZONA_DG5092ZONA_EM7858ZONA_TN4865ZONA_YP6082ZONA_WM2734,40.0,DIADIADIADIADIANOCHENOCHENOCHE,0.66,60762.029500000004,8335.946,17785.0,4142.8245,21.29,21.189999999999998,71.39999999999999,171.0,0.0,150.0
2025-10-10,10/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/202510/10/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_DG5092ZONA_PB6080ZONA_IJ8958ZONA_RS6789ZONA_YK9292ZONA_YK9292ZONA_YK9292ZONA_YK9292ZONA_YK9292ZONA_AP5812ZONA_LJ3892ZONA_OR0853ZONA_EW2602ZONA_EW2602,76.5,DIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHE,1.28,109607.32485,26296.2945,32715.0,6575.38065,68.04,68.04,107.1,256.5,0.0,225.0
2025-10-11,10/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/202510/11/2025,DIS_PZ496DIS_MU573DIS_BI322DIS_PZ496DIS_MU573DIS_MU573DIS_PZ496DIS_PZ496DIS_BI322DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_EW2602ZONA_YK9292ZONA_FN6396ZONA_EW2602ZONA_YK9292ZONA_HQ4771ZONA_XP9673ZONA_XP9673ZONA_FN6396ZONA_YU3324ZONA_JV7411ZONA_KL3532,60.5,DIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.925,89373.86755,15443.8555,26610.0,6515.2769499999995,39.96,39.96,99.96,239.40000000000003,0.0,210.0
2025-10-12,10/12/202510/12/202510/12/202510/12/202510/12/202510/12/2025,DIS_PZ496DIS_BI322DIS_PZ496DIS_BI322DIS_BI322DIS_PZ496,ZONA_KL3532ZONA_FN6396ZONA_RS6789ZONA_FN6396ZONA_FN6396ZONA_BS9840,36.0,DIADIADIADIANOCHENOCHE,0.495,49269.3048,15026.454000000002,15030.0,3420.2412,38.88,38.88,42.839999999999996,102.60000000000001,0.0,90.0
2025-10-13,10/13/202510/13/202510/13/202510/13/202510/13/202510/13/202510/13/2025,DIS_PZ496DIS_BI322DIS_BI322DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496,ZONA_HL2408ZONA_IL0541ZONA_IL0541ZONA_IJ8958ZONA_YK9292ZONA_KL3532ZONA_TN4865,43.0,DIADIADIADIADIADIANOCHE,0.625,60706.4569,15861.257000000001,18240.0,3790.2861000000003,41.04,41.04,57.12,136.8,0.0,120.0
2025-10-14,10/14/202510/14/202510/14/202510/14/202510/14/202510/14/202510/14/202510/14/202510/14/202510/14/202510/14/2025,DIS_PZ496DIS_PZ496DIS_BI322DIS_PZ496DIS_BI322DIS_MU573DIS_PZ496DIS_JB739DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_KG3625ZONA_KG3625ZONA_IL0541ZONA_YJ2155ZONA_IL0541ZONA_YK9292ZONA_KL3532ZONA_YI5008ZONA_BM9824ZONA_WM2734ZONA_WM2734,53.5,DIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.765,76133.99365,12939.4465,24680.0,5645.55985,33.480000000000004,33.480000000000004,85.67999999999999,205.20000000000002,0.0,180.0
2025-10-15,10/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/202510/15/2025,DIS_PZ496DIS_BI322DIS_IT302DIS_BI322DIS_PZ496DIS_BI322DIS_MU573DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_LQ8417ZONA_IL0541ZONA_PB6080ZONA_IL0541ZONA_WM2734ZONA_IL0541ZONA_YK9292ZONA_DG5092ZONA_TN4865ZONA_YK9292ZONA_YJ2155ZONA_IJ8958ZONA_WM2734,66.0,DIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.99,94974.7069,19982.908,28670.0,7207.3851,52.38,51.88,99.96,239.40000000000003,0.0,210.0
2025-10-16,10/16/202510/16/202510/16/202510/16/202510/16/202510/16/202510/16/202510/16/202510/16/202510/16/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_WM2734ZONA_HL2408ZONA_HL2408ZONA_LL9920ZONA_LL9920ZONA_LL9920ZONA_LL9920ZONA_MM1827ZONA_MM1827ZONA_MM1827,48.0,DIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.855,80352.8796,0.0,22800.0,4895.1204,0.0,0.0,114.24,273.6,0.0,240.0
2025-10-17,10/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/202510/17/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_TN4865ZONA_YK9292ZONA_AP5812ZONA_IJ8958ZONA_IJ8958ZONA_MM1827ZONA_YK9292ZONA_JB4160ZONA_EW2602ZONA_DG0409ZONA_TW9436ZONA_TW9436ZONA_DG5092,61.0,DIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,1.025,97222.5521,5843.621,28170.0,6739.8269,15.120000000000001,15.120000000000001,128.51999999999998,307.8,0.0,270.0
2025-10-18,10/18/202510/18/202510/18/202510/18/202510/18/202510/18/202510/18/202510/18/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_YE1052ZONA_HL2408ZONA_HL2408ZONA_EW2602ZONA_YK9292ZONA_EW2602ZONA_TN4865ZONA_TN4865,37.0,DIADIADIADIADIANOCHENOCHENOCHE,0.635,60894.818100000004,834.803,17460.0,4192.3789,2.16,2.16,85.67999999999999,205.20000000000002,0.0,180.0
2025-10-19,10/19/202510/19/202510/19/202510/19/202510/19/202510/19/202510/19/202510/19/202510/19/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_NK806DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_DG5092ZONA_DG5092ZONA_MM1827ZONA_EW2602ZONA_YK9292ZONA_MM1827ZONA_MM1827ZONA_VH7268ZONA_YE1052,54.0,DIADIADIADIADIANOCHENOCHENOCHENOCHE,0.6300000000000001,89493.9606,0.0,24900.0,6857.0394,0.0,0.0,126.83999999999999,294.6,0.0,240.0
2025-10-20,10/20/202510/20/202510/20/202510/20/202510/20/202510/20/202510/20/202510/20/202510/20/202510/20/202510/20/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_IJ8958ZONA_LL9920ZONA_BS9840ZONA_OC6855ZONA_YK9292ZONA_ZA7644ZONA_HD8848ZONA_YE1052ZONA_YE1052ZONA_EW2602ZONA_MM1827,57.5,DIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.76,92643.93645,2921.8105,26910.0,7289.25305,7.56,7.56,128.51999999999998,307.8,0.0,270.0
2025-10-21,10/21/202510/21/202510/21/202510/21/202510/21/202510/21/202510/21/202510/21/202510/21/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_AP5812ZONA_TN4865ZONA_YK9292ZONA_IJ8958ZONA_IJ8958ZONA_YV4779ZONA_EW2602ZONA_QV2443ZONA_EW2602,43.5,DIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.635,71713.71495000001,0.0,20662.5,5542.28505,0.0,0.0,103.53,247.95000000000002,0.0,217.5
2025-10-22,10/22/202510/22/202510/22/202510/22/202510/22/202510/22/202510/22/202510/22/202510/22/202510/22/2025,DIS_PZ496DIS_PZ496DIS_MU573DIS_JN153DIS_PZ496DIS_PZ496DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_IJ8958ZONA_IJ8958ZONA_PB6080ZONA_TT0662ZONA_DG5092ZONA_DG5092ZONA_YK9292ZONA_OT0786ZONA_TN4865ZONA_OE6528,46.0,DIADIADIADIADIADIADIADIANOCHENOCHE,0.655,73066.99124999999,3301.4495,21465.0,6146.30925,10.065,8.24,99.96,239.40000000000003,0.0,210.0
2025-10-23,10/23/202510/23/202510/23/202510/23/202510/23/202510/23/202510/23/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_EW2602ZONA_BQ5538ZONA_IJ8958ZONA_EW2602ZONA_DG5092ZONA_MM1827ZONA_IJ8958,35.0,DIADIADIANOCHENOCHENOCHENOCHE,0.51,56644.7909,1669.606,16395.0,4265.6031,4.32,4.32,78.53999999999999,188.10000000000002,0.0,165.0
2025-10-24,10/24/202510/24/202510/24/202510/24/202510/24/202510/24/202510/24/202510/24/202510/24/202510/24/202510/24/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_HD8848ZONA_CR7598ZONA_TN4865ZONA_YK9292ZONA_PB6080ZONA_JF7560ZONA_LL9920ZONA_JZ6469ZONA_QP4379ZONA_DG5092ZONA_DG5092,55.5,DIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.77,89662.27695,2504.409,26017.5,7031.31405,6.48,6.48,124.94999999999999,299.25,0.0,262.5
2025-10-25,10/25/202510/25/202510/25/202510/25/202510/25/202510/25/202510/25/202510/25/202510/25/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_LD2830ZONA_LL9920ZONA_YK9292ZONA_LQ5221ZONA_LL9920ZONA_DG5092ZONA_YV4779ZONA_YW7682ZONA_MM1827,29.5,DIADIADIADIADIANOCHENOCHENOCHENOCHE,0.615,48507.21715,0.0,14012.5,3884.78285,0.0,0.0,70.21,168.15,0.0,147.5
2025-10-26,10/26/202510/26/202510/26/202510/26/202510/26/202510/26/202510/26/202510/26/202510/26/202510/26/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_UX9037ZONA_QV2443ZONA_QP4379ZONA_QP4379ZONA_HP8181ZONA_PJ7514ZONA_AK0646ZONA_EW2602ZONA_UR0699ZONA_EW2602,39.0,DIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.721,62566.9809,2504.409,18180.0,4822.6101,6.48,6.48,85.67999999999999,205.20000000000002,0.0,180.0
2025-10-27,10/27/202510/27/202510/27/202510/27/202510/27/202510/27/2025,DIS_PZ496DIS_PZ496DIS_YV593DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_GU0729ZONA_GU0729ZONA_QI6446ZONA_OE6528ZONA_GG0895ZONA_UD8081,30.5,DIADIADIADIANOCHENOCHE,0.42000000000000004,49443.58325,1214.442,14255.0,3904.47475,2.88,2.88,69.02,165.3,0.0,145.0
2025-10-28,10/28/202510/28/202510/28/202510/28/202510/28/202510/28/2025,DIS_PZ496DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_WL4823ZONA_TT0662ZONA_GF1435ZONA_WL4823ZONA_UD8081ZONA_QP4379,29.0,DIADIADIADIANOCHENOCHE,0.405,46474.3641,1639.396,13605.0,3793.2399,5.46,4.0,64.25999999999999,153.9,0.0,135.0
2025-10-29,10/29/202510/29/202510/29/202510/29/202510/29/202510/29/202510/29/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_QS8262ZONA_QS8262ZONA_ZG8562ZONA_OE6528ZONA_QS8262ZONA_QS8262ZONA_LN6751,36.0,DIADIADIADIANOCHENOCHENOCHE,0.61,60252.8772,0.0,17100.0,3683.1228,0.0,0.0,85.67999999999999,205.20000000000002,0.0,180.0
2025-10-30,10/30/202510/30/202510/30/202510/30/202510/30/202510/30/202510/30/2025,DIS_PZ496DIS_MU573DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_DW6002ZONA_PB6080ZONA_QS8262ZONA_SP3243ZONA_IJ8958ZONA_WL4823ZONA_GF1435,29.0,DIADIADIANOCHENOCHENOCHENOCHE,0.61,47981.826499999996,834.803,13660.0,2897.3705,2.16,2.16,66.64,159.60000000000002,0.0,140.0
2025-10-31,10/31/202510/31/202510/31/202510/31/202510/31/202510/31/2025,DIS_PZ496DIS_IO769DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_VT1950ZONA_PP3747ZONA_YK9292ZONA_IJ8958ZONA_IJ8958ZONA_QP4379,35.0,DIADIADIADIANOCHENOCHE,0.5,56457.3505,4108.56,15300.0,3595.5895,8.4,6.3,71.39999999999999,171.0,0.0,150.0
2025-11-01,11/1/202511/1/202511/1/202511/1/202511/1/2025,DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_NC8808ZONA_WL4823ZONA_QP4379ZONA_LL9920ZONA_QP4379,30.0,DIADIANOCHENOCHENOCHE,0.405,49943.66100000001,0.0,14250.0,3336.339,0.0,0.0,71.39999999999999,171.0,0.0,150.0
2025-11-02,11/2/202511/2/202511/2/202511/2/2025,DIS_JN153DIS_PZ496DIS_PZ496DIS_PZ496,ZONA_TT0662ZONA_VT1950ZONA_QP4379ZONA_UD8081,20.5,DIADIANOCHENOCHE,0.32,32552.907600000002,2049.245,9525.0,2309.5974,6.825,5.0,42.839999999999996,102.60000000000001,0.0,90.0
