FECHA,Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
3/20/2025,9219.9852,0,3078,810.3348,0,0,21.54,56.94,0,30
3/20/2025,1536.6642,0,513,135.0558,0,0,3.59,9.49,0,0
3/20/2025,9219.9852,0,3078,810.3348,0,0,21.54,56.94,0,30
3/20/2025,4609.9926,0,1539,405.1674,0,0,10.77,28.47,0,15
3/20/2025,4609.9926,0,1539,405.1674,0,0,10.77,28.47,0,15
3/20/2025,4653.3726,0,1539,361.7874,0,0,10.77,28.47,0,15
3/20/2025,7755.621,0,2565,602.979,0,0,17.95,47.45,0,25
3/20/2025,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
3/21/2025,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
3/21/2025,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
3/21/2025,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
3/21/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/21/2025,9410.8572,0,3078,619.4628,0,0,21.54,56.94,0,30
3/21/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/21/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/22/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/22/2025,1096.3209,834.803,360,54.8761,2.16,2.16,0,0,0,0
3/22/2025,6297.0408,0,2052,389.8392,0,0,14.36,37.96,0,20
3/22/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/22/2025,4722.7806,0,1539,292.3794,0,0,10.77,28.47,0,15
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,5764.6665,4048.14,1600,382.1935,9.6,9.6,0,0,0,0
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,1710.3477,0,475,65.6523,0,0,2.38,5.7,0,0
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/23/2025,6354.8808,0,2052,331.9992,0,0,14.36,37.96,0,20
3/23/2025,3177.4404,0,1026,165.9996,0,0,7.18,18.98,0,10
3/24/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/24/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/24/2025,1163.5233,809.628,320,65.8487,1.92,1.92,0,0,0,0
3/24/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/24/2025,2327.0466,1619.256,640,131.6974,3.84,3.84,0,0,0,0
3/24/2025,4766.1606,0,1539,248.9994,0,0,10.77,28.47,0,15
3/24/2025,4766.1606,0,1539,248.9994,0,0,10.77,28.47,0,15
3/24/2025,7943.601,0,2565,414.999,0,0,17.95,47.45,0,25
3/24/2025,6638.3454,5008.818,2160,268.8366,12.96,12.96,0,0,0,0
3/24/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/24/2025,6638.3454,5008.818,2160,268.8366,12.96,12.96,0,0,0,0
3/25/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/25/2025,5722.3065,4048.14,1600,424.5535,9.6,9.6,0,0,0,0
3/25/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/25/2025,5722.3065,4048.14,1600,424.5535,9.6,9.6,0,0,0,0
3/25/2025,1697.7797,0,475,78.2203,0,0,2.38,5.7,0,0
3/25/2025,2288.9226,1619.256,640,169.8214,3.84,3.84,0,0,0,0
3/25/2025,6297.0408,0,2052,389.8392,0,0,14.36,37.96,0,20
3/25/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/25/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/25/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,6917.5998,4857.768,1920,458.6322,11.52,11.52,0,0,0,0
3/26/2025,2305.8666,1619.256,640,152.8774,3.84,3.84,0,0,0,0
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,6297.0408,0,2052,389.8392,0,0,14.36,37.96,0,20
3/26/2025,3148.5204,0,1026,194.9196,0,0,7.18,18.98,0,10
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/26/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/27/2025,4611.7332,3238.512,1280,305.7548,7.68,7.68,0,0,0,0
3/27/2025,2305.8666,1619.256,640,152.8774,3.84,3.84,0,0,0,0
3/27/2025,4722.7806,0,1539,292.3794,0,0,10.77,28.47,0,15
3/27/2025,2305.8666,1619.256,640,152.8774,3.84,3.84,0,0,0,0
3/27/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/27/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/28/2025,6638.3454,5008.818,2160,268.8366,12.96,12.96,0,0,0,0
3/28/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/28/2025,6638.3454,5008.818,2160,268.8366,12.96,12.96,0,0,0,0
3/28/2025,2327.0466,1619.256,640,131.6974,3.84,3.84,0,0,0,0
3/28/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
3/28/2025,4766.1606,0,1539,248.9994,0,0,10.77,28.47,0,15
3/28/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/28/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/28/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/28/2025,6577.9254,5008.818,2160,329.2566,12.96,12.96,0,0,0,0
3/29/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/29/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/29/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/29/2025,5131.0431,0,1425,196.9569,0,0,7.14,17.1,0,0
3/29/2025,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
3/29/2025,4714.1046,0,1539,301.0554,0,0,10.77,28.47,0,15
3/29/2025,4714.1046,0,1539,301.0554,0,0,10.77,28.47,0,15
3/29/2025,8642.5251,0,2821.5,551.9349,0,0,19.745,52.195,0,27.5
3/29/2025,9428.2092,0,3078,602.1108,0,0,21.54,56.94,0,30
3/29/2025,9428.2092,0,3078,602.1108,0,0,21.54,56.94,0,30
3/30/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/30/2025,1144.4613,809.628,320,84.9107,1.92,1.92,0,0,0,0
3/30/2025,4688.0766,0,1539,327.0834,0,0,10.77,28.47,0,15
3/30/2025,4688.0766,0,1539,327.0834,0,0,10.77,28.47,0,15
3/30/2025,1632.39735,1252.2045,540,94.39815,3.24,3.24,0,0,0,0
3/30/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/30/2025,6268.1208,0,2052,418.7592,0,0,14.36,37.96,0,20
3/30/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
3/30/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
3/31/2025,4590.5532,3238.512,1280,326.9348,7.68,7.68,0,0,0,0
3/31/2025,4365.1436,3339.212,1440,239.6444,8.64,8.64,0,0,0,0
3/31/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
3/31/2025,4701.0906,0,1539,314.0694,0,0,10.77,28.47,0,15
3/31/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
3/31/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
3/31/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/31/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/31/2025,8594.8071,0,2821.5,599.6529,0,0,19.745,52.195,0,27.5
3/31/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
3/31/2025,1088.2649,834.803,360,62.9321,2.16,2.16,0,0,0,0
4/1/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
4/1/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
4/1/2025,1088.2649,834.803,360,62.9321,2.16,2.16,0,0,0,0
4/1/2025,9376.1532,0,3078,654.1668,0,0,21.54,56.94,0,30
4/1/2025,2616.0518,1643.424,420,93.1242,3.36,2.52,0,0,0,0
4/1/2025,6354.8808,0,2052,331.9992,0,0,14.36,37.96,0,20
4/1/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/1/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/1/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/2/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/2/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/2/2025,2316.4566,1619.256,640,142.2874,3.84,3.84,0,0,0,0
4/2/2025,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
4/2/2025,6608.1354,5008.818,2160,299.0466,12.96,12.96,0,0,0,0
4/2/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
4/2/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
4/2/2025,3971.8005,0,1282.5,207.4995,0,0,8.975,23.725,0,12.5
4/3/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
4/3/2025,2652.2618,1643.424,420,56.9142,3.36,2.52,0,0,0,0
4/3/2025,9532.3212,0,3078,497.9988,0,0,21.54,56.94,0,30
4/3/2025,2182.5718,1669.606,720,119.8222,4.32,4.32,0,0,0,0
4/3/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
4/3/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
4/3/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
4/4/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
4/4/2025,4910.78655,3756.6135,1620,269.59995,9.72,9.72,0,0,0,0
4/4/2025,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
4/4/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/4/2025,2579.8418,1643.424,420,129.3342,3.36,2.52,0,0,0,0
4/4/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/4/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/4/2025,5036.7831,0,1425,291.2169,0,0,7.14,17.1,0,15
4/5/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/5/2025,6790.5198,4857.768,1920,585.7122,11.52,11.52,0,0,0,0
4/5/2025,6822.2898,4857.768,1920,553.9422,11.52,11.52,0,0,0,0
4/5/2025,2274.0966,1619.256,640,184.6474,3.84,3.84,0,0,0,0
4/5/2025,2591.9118,1643.424,420,117.2642,3.36,2.52,0,0,0,0
4/5/2025,10120.6962,0,2850,535.3038,0,0,14.28,34.2,0,30
4/5/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/5/2025,10120.6962,0,2850,535.3038,0,0,14.28,34.2,0,30
4/6/2025,10120.6962,0,2850,535.3038,0,0,14.28,34.2,0,30
4/6/2025,2591.9118,1643.424,420,117.2642,3.36,2.52,0,0,0,0
4/6/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/6/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/6/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/6/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/6/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/7/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/7/2025,2579.8418,1643.424,420,129.3342,3.36,2.52,0,0,0,0
4/7/2025,4304.7236,3339.212,1440,300.0644,8.64,8.64,0,0,0,0
4/7/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/7/2025,3357.8554,0,950,194.1446,0,0,4.76,11.4,0,10
4/7/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/7/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/8/2025,2567.7718,1643.424,420,141.4042,3.36,2.52,0,0,0,0
4/8/2025,6885.8298,4857.768,1920,490.4022,11.52,11.52,0,0,0,0
4/8/2025,10130.1222,0,2850,525.8778,0,0,14.28,34.2,0,30
4/8/2025,10130.1222,0,2850,525.8778,0,0,14.28,34.2,0,30
4/9/2025,10035.8622,0,2850,620.1378,0,0,14.28,34.2,0,30
4/9/2025,1672.6437,0,475,103.3563,0,0,2.38,5.7,0,5
4/9/2025,10035.8622,0,2850,620.1378,0,0,14.28,34.2,0,30
4/9/2025,2144.3058,1669.606,720,158.0882,4.32,4.32,0,0,0,0
4/9/2025,6715.7108,0,1900,388.2892,0,0,9.52,22.8,0,20
4/9/2025,3357.8554,0,950,194.1446,0,0,4.76,11.4,0,10
4/9/2025,8316.0885,0,2375,563.9115,0,0,11.9,28.5,0,25
4/9/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/10/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/10/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/10/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/10/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/10/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/11/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/11/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/11/2025,3213.4377,2504.409,1080,240.1533,6.48,6.48,0,0,0,0
4/11/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/11/2025,2518.39155,0,712.5,145.60845,0,0,3.57,8.55,0,7.5
4/11/2025,5036.7831,0,1425,291.2169,0,0,7.14,17.1,0,15
4/11/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/11/2025,6715.7108,0,1900,388.2892,0,0,9.52,22.8,0,20
4/11/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/12/2025,1678.9277,0,475,97.0723,0,0,2.38,5.7,0,5
4/12/2025,8394.6385,0,2375,485.3615,0,0,11.9,28.5,0,25
4/12/2025,8394.6385,0,2375,485.3615,0,0,11.9,28.5,0,25
4/12/2025,6652.8708,0,1900,451.1292,0,0,9.52,22.8,0,20
4/12/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/12/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/12/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/12/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/13/2025,6684.2908,0,1900,419.7092,0,0,9.52,22.8,0,20
4/13/2025,2567.7718,1643.424,420,141.4042,3.36,2.52,0,0,0,0
4/13/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/13/2025,6995.8896,5477.073,3080,898.4374,18.48,18.48,0,0,0,0
4/13/2025,7061.9696,5477.073,3080,832.3574,18.48,18.48,0,0,0,0
4/13/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/13/2025,6457.0854,5008.818,2160,450.0966,12.96,12.96,0,0,0,0
4/13/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/14/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/14/2025,6715.7108,0,1900,388.2892,0,0,9.52,22.8,0,20
4/14/2025,5380.9045,4174.015,1800,375.0805,10.8,10.8,0,0,0,0
4/15/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/15/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/15/2025,5330.5545,4174.015,1800,425.4305,10.8,10.8,0,0,0,0
4/15/2025,9885.0462,0,2850,770.9538,0,0,14.28,34.2,0,30
4/15/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/16/2025,2665.27725,2087.0075,900,212.71525,5.4,5.4,0,0,0,0
4/16/2025,1916.77635,1232.568,315,115.10565,2.52,1.89,0,0,0,0
4/16/2025,2652.68975,2087.0075,900,225.30275,5.4,5.4,0,0,0,0
4/16/2025,2543.6318,1643.424,420,165.5442,3.36,2.52,0,0,0,0
4/16/2025,1673.80245,1214.442,480,170.25555,2.88,2.88,0,0,0,0
4/16/2025,9932.1762,0,2850,723.8238,0,0,14.28,34.2,0,30
4/16/2025,9932.1762,0,2850,723.8238,0,0,14.28,34.2,0,30
4/16/2025,3310.7254,0,950,241.2746,0,0,4.76,11.4,0,10
4/17/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/17/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/17/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/17/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/17/2025,10167.8262,0,2850,488.1738,0,0,14.28,34.2,0,30
4/18/2025,10243.2342,0,2850,412.7658,0,0,14.28,34.2,0,30
4/18/2025,10214.9562,0,2850,441.0438,0,0,14.28,34.2,0,30
4/18/2025,6668.5554,5008.818,2160,238.6266,12.96,12.96,0,0,0,0
4/18/2025,6668.5554,5008.818,2160,238.6266,12.96,12.96,0,0,0,0
4/18/2025,7779.9813,5843.621,2520,278.3977,15.12,15.12,0,0,0,0
4/18/2025,1702.4927,0,475,73.5073,0,0,2.38,5.7,0,0
4/18/2025,6809.9708,0,1900,294.0292,0,0,9.52,22.8,0,20
4/18/2025,10214.9562,0,2850,441.0438,0,0,14.28,34.2,0,30
4/19/2025,10120.6962,0,2850,535.3038,0,0,14.28,34.2,0,30
4/19/2025,10120.6962,0,2850,535.3038,0,0,14.28,34.2,0,30
4/19/2025,4619.464,3912.195,2200,1019.341,13.2,13.2,0,0,0,0
4/19/2025,6715.7108,0,1900,388.2892,0,0,9.52,22.8,0,20
4/19/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/19/2025,8394.6385,0,2375,485.3615,0,0,11.9,28.5,0,25
4/19/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/20/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/20/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/20/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/20/2025,2212.7818,1669.606,720,89.6122,4.32,4.32,0,0,0,0
4/20/2025,7661.21715,0,2137.5,330.78285,0,0,10.71,25.65,0,22.5
4/21/2025,6949.3698,4857.768,1920,426.8622,11.52,11.52,0,0,0,0
4/21/2025,4632.9132,3238.512,1280,284.5748,7.68,7.68,0,0,0,0
4/21/2025,9251.38335,0,2612.5,516.61665,0,0,13.09,31.35,0,27.5
4/21/2025,10092.4182,0,2850,563.5818,0,0,14.28,34.2,0,30
4/21/2025,6728.2788,0,1900,375.7212,0,0,9.52,22.8,0,20
4/21/2025,10092.4182,0,2850,563.5818,0,0,14.28,34.2,0,30
4/21/2025,10092.4182,0,2850,563.5818,0,0,14.28,34.2,0,30
4/21/2025,10092.4182,0,2850,563.5818,0,0,14.28,34.2,0,30
4/22/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/22/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/22/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/22/2025,6715.7108,0,1900,388.2892,0,0,9.52,22.8,0,20
4/22/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/23/2025,9969.8802,0,2850,686.1198,0,0,14.28,34.2,0,30
4/23/2025,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
4/23/2025,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
4/23/2025,9139.05685,0,2612.5,628.94315,0,0,13.09,31.35,0,27.5
4/23/2025,9969.8802,0,2850,686.1198,0,0,14.28,34.2,0,30
4/23/2025,3727.86365,2921.8105,1260,301.32585,7.56,7.56,0,0,0,0
4/23/2025,8308.2335,0,2375,571.7665,0,0,11.9,28.5,0,25
4/23/2025,4984.9401,0,1425,343.0599,0,0,7.14,17.1,0,15
4/23/2025,4984.9401,0,1425,343.0599,0,0,7.14,17.1,0,15
4/24/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/24/2025,1599.16635,1252.2045,540,127.62915,3.24,3.24,0,0,0,0
4/24/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/24/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/24/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/25/2025,9932.1762,0,2850,723.8238,0,0,14.28,34.2,0,30
4/25/2025,4966.0881,0,1425,361.9119,0,0,7.14,17.1,0,15
4/25/2025,9932.1762,0,2850,723.8238,0,0,14.28,34.2,0,30
4/26/2025,9922.7502,0,2850,733.2498,0,0,14.28,34.2,0,30
4/26/2025,6360.4134,5008.818,2160,546.7686,12.96,12.96,0,0,0,0
4/26/2025,9922.7502,0,2850,733.2498,0,0,14.28,34.2,0,30
4/26/2025,9951.0282,0,2850,704.9718,0,0,14.28,34.2,0,30
4/26/2025,9951.0282,0,2850,704.9718,0,0,14.28,34.2,0,30
4/26/2025,6396.6654,5008.818,2160,510.5166,12.96,12.96,0,0,0,0
4/27/2025,9960.4542,0,2850,695.5458,0,0,14.28,34.2,0,30
4/27/2025,9960.4542,0,2850,695.5458,0,0,14.28,34.2,0,30
4/27/2025,6684.2908,0,1900,419.7092,0,0,9.52,22.8,0,20
4/27/2025,3342.1454,0,950,209.8546,0,0,4.76,11.4,0,10
4/27/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/27/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/27/2025,10026.4362,0,2850,629.5638,0,0,14.28,34.2,0,30
4/28/2025,10280.9382,0,2850,375.0618,0,0,14.28,34.2,0,30
4/28/2025,10167.8262,0,2850,488.1738,0,0,14.28,34.2,0,30
4/28/2025,1674.69135,1252.2045,540,52.10415,3.24,3.24,0,0,0,0
4/28/2025,6577.9254,5008.818,2160,329.2566,12.96,12.96,0,0,0,0
4/28/2025,10262.0862,0,2850,393.9138,0,0,14.28,34.2,0,30
4/28/2025,4385.2836,3339.212,1440,219.5044,8.64,8.64,0,0,0,0
4/28/2025,3420.6954,0,950,131.3046,0,0,4.76,11.4,0,10
4/28/2025,6841.3908,0,1900,262.6092,0,0,9.52,22.8,0,20
4/28/2025,10262.0862,0,2850,393.9138,0,0,14.28,34.2,0,30
4/29/2025,10092.4182,0,2850,563.5818,0,0,14.28,34.2,0,30
4/29/2025,4465.8436,3339.212,1440,138.9444,8.64,8.64,0,0,0,0
4/29/2025,2791.15225,2087.0075,900,86.84025,5.4,5.4,0,0,0,0
4/29/2025,7044.6798,4857.768,1920,331.5522,11.52,11.52,0,0,0,0
4/29/2025,7044.6798,4857.768,1920,331.5522,11.52,11.52,0,0,0,0
4/29/2025,10167.8262,0,2850,488.1738,0,0,14.28,34.2,0,30
4/29/2025,3522.3399,2428.884,960,165.7761,5.76,5.76,0,0,0,0
4/29/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/29/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/29/2025,10045.2882,0,2850,610.7118,0,0,14.28,34.2,0,30
4/30/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/30/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
4/30/2025,6652.8708,0,1900,451.1292,0,0,9.52,22.8,0,20
4/30/2025,3357.8554,0,950,194.1446,0,0,4.76,11.4,0,10
4/30/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
4/30/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/1/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/2/2025,6457.0854,5008.818,2160,450.0966,12.96,12.96,0,0,0,0
5/2/2025,3228.5427,2504.409,1080,225.0483,6.48,6.48,0,0,0,0
5/2/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/2/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/2/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
5/3/2025,2555.7018,1643.424,420,153.4742,3.36,2.52,0,0,0,0
5/3/2025,8316.0885,0,2375,563.9115,0,0,11.9,28.5,0,25
5/3/2025,7848.1431,5667.396,2240,757.4609,13.44,13.44,0,0,0,0
5/3/2025,5605.8165,4048.14,1600,541.0435,9.6,9.6,0,0,0,0
5/3/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
5/3/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/3/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/3/2025,6457.0854,5008.818,2160,450.0966,12.96,12.96,0,0,0,0
5/3/2025,3228.5427,2504.409,1080,225.0483,6.48,6.48,0,0,0,0
5/4/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/4/2025,2579.8418,1643.424,420,129.3342,3.36,2.52,0,0,0,0
5/4/2025,10073.5662,0,2850,582.4338,0,0,14.28,34.2,0,30
5/4/2025,4989.6531,0,1425,338.3469,0,0,7.14,17.1,0,15
5/4/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
5/4/2025,2555.7018,1643.424,420,153.4742,3.36,2.52,0,0,0,0
5/4/2025,3326.4354,0,950,225.5646,0,0,4.76,11.4,0,10
5/5/2025,6396.6654,5008.818,2160,510.5166,12.96,12.96,0,0,0,0
5/5/2025,2132.2218,1669.606,720,170.1722,4.32,4.32,0,0,0,0
5/5/2025,7462.7763,5843.621,2520,595.6027,15.12,15.12,0,0,0,0
5/5/2025,7462.7763,5843.621,2520,595.6027,15.12,15.12,0,0,0,0
5/5/2025,4264.4436,3339.212,1440,340.3444,8.64,8.64,0,0,0,0
5/5/2025,8355.3635,0,2375,524.6365,0,0,11.9,28.5,0,25
5/5/2025,6652.8708,0,1900,451.1292,0,0,9.52,22.8,0,20
5/5/2025,9979.3062,0,2850,676.6938,0,0,14.28,34.2,0,30
5/6/2025,6652.8708,0,1900,451.1292,0,0,9.52,22.8,0,20
5/6/2025,2555.7018,1643.424,420,153.4742,3.36,2.52,0,0,0,0
